,Unnamed: 0,Title,Article,Headline,Title_URL,Image,Facebook_likes,Facebook_comments,Facebook_shares,Comment_replies,results
498,498,Daily Mail,"HUGE milestone, but more than HALF of states including Spring Break haven Florida are now seeing spikes.",US records lowest number of new coronavirus cases since SEPTEMBER,https://www.facebook.com/DailyMail/?__cft__[0]=AZVAspZGduw4gZN-Qn3OdM1myuNghQGK52G9IXMfLnSNQsLl-j5US33F5uEaK_YJ865N3GtVygcuhexHSohPejmIwiDewTM_krfWAgrSKZToMinEK1IqgH5aEjUaSUEJFdC4U0bxiKyU00T2z0wdNeqz&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQF8cn6dxn3v1wXK&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F14%2F40786838-0-image-a-26_1616423655294.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFEL8BFKS6yaCn8,50.0,25.0,10.0,0,'FAKE'
499,499,Daily Mail,BREAKING: This is a developing situation...,Multiple casualties in active shooter situation at supermarket in Colorado ++ At least one cop down,https://www.facebook.com/DailyMail/?__cft__[0]=AZU-QQNSlj-uAJ1HL7u4yOgRXDIKYzIms9rOZgtBQw_OE7PLjQsf8o7gjc6vgtUrwDIRq29vjVfDrOiaR3kPCEx_gdAuZtQ6d8sRkXuLI5yjvnHVrwu-h-Dvn3n_rpzvsrWvC4G7JuvesB2pawLDpoKa&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHox5yx2hvEyo5z&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F160c5f7d-3415-da89-e5d8-9f1230d301cc.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEHE0MeKkun5KGQ,1600.0,937.0,447.0,11,'FAKE'
500,500,Daily Mail,Rise of the super-covids,California’s homegrown coronavirus variant now accounts for 52% of cases in the state,https://www.facebook.com/DailyMail/?__cft__[0]=AZW9zh85BIMClIIR4L0f7BOoBz5mUCt5dklwmbQsJdr01SbNGfCUbaj4HCllIPehCJjg3DpqV9IsloR0RDcynLON22gD1FY99kYwVriWj4gj639UE0zIqTcHekSR8pWLSQC1KiO99SCOj1B9e0IlVndF&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEVSR5yRUCUs0By&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F20%2F40800398-0-image-a-45_1616446754394.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQERKm7p8_ZaKT1n,84.0,30.0,17.0,4,'FAKE'
501,501,Daily Mail,These are the cutest interns EVER!  Via Caters News,,https://www.facebook.com/DailyMail/?__cft__[0]=AZVHl39KSOEZMrmr9p2BMvp_purPUe_PKqGbKS591UsA6-r9sPD8UNv3gO6m93LFHgMMIsNr1Y92m7YXJHg5Oc84L9QGsUrYIr4H5ScXc21SqZekAnNdn21c-kmPyqLDLqjkqEcrozfNJxkKOkrOX5MvsmJolnavr2sLlYjWIAdGiA&__tn__=kC%2CP-R,,198.0,83.0,52.0,3,'FAKE'
502,502,Daily Mail,Europe's third wave.,Germany heads for Covid lockdown and Netherlands and Belgium warn of extended restrictions,https://www.facebook.com/DailyMail/?__cft__[0]=AZVn-j7d8Qi0LTQ4Vn-dPITFhTQ6vw_qeFC0flNr5j4EyITXxcE-8LUQt2VP1scgaKzqRMXW8VGeIwn3Fv9zUMEPTDerDn-108mG9HQ05-NHMu-Q_A-EO7Dd2Q0wBq453iuDB23WhMfPM-cQpk54yaby&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGTirR1yjo3DmiS&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F10%2F40779372-0-image-a-5_1616410451020.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFwJNLgOfkWneSJ,230.0,146.0,48.0,4,'FAKE'
503,503,Daily Mail,Gone too soon. RIP Taylor,"Rising country music star Taylor Dee, 33, dies in car crash",https://www.facebook.com/DailyMail/?__cft__[0]=AZV9kML2K8RlfugpyHyUonZaJg42kp4NmZf2MKEi1z-TBxJstD1qn-tOQnDtYRg19zgloPX345x3XO-YSQutyvmSNKjpFdoXQpnGDz3jHRjezayT4l_hO_x0C8x8QI1a-TkTIAl-tO8W5O5wfpxhFdwk&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFueFkXOE-1E0KX&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F18%2F40796584-0-image-a-21_1616438075218.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGf9KR3pJu3O2Ul,303.0,62.0,27.0,2,'FAKE'
504,504,Daily Mail,"It was the last thing she expected. But in this searingly honest account, ELISABETH SPENCER charts her struggle to come to terms with decision by her child, then 22, to transition",When your son says he wants to be a woman,https://www.facebook.com/DailyMail/?__cft__[0]=AZWLHpXUGAAMrZniAZNfGTFI0cu2KAfLOdKPYCkhWrBnBRBuOzIPJTfzZ_HxcPMce1VYCX9koUc1oTevJT0kYuy2ri5fM0DGQJl734vJb-B1qoYPPAOfPIooHU0MNgDQ03pa2I4eS0CKwykGIyTCWRrF&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFg2bI4IlvSDUYU&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F21%2F20%2F40754470-0-image-a-2_1616358316290.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGoAAx8z6wa_3l7,170.0,274.0,14.0,20,'FAKE'
507,507,Daily Mail,"He drank a cocktail of alcohol, cocaine and fentanyl.","Bobby Brown Jr died of an accidental overdose, autopsy reveals",https://www.facebook.com/DailyMail/?__cft__[0]=AZU00s8JgUZOF-37gtKDZwumkR3gyKHTdVYV2q5n8IdqVjvs7JqQvAfbmLvzSO-dTpk0mxzCjILkqZ0KF2U3U79OcKKTDJCtszqmb9bq6FjTkSJWvLTuzxwTWo9SYH_WQxxPrEyv9Thpd5F3iyEbHqj4&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQE83dxSvSivs_-p&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F19%2F40797986-0-image-a-58_1616440749547.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEGCQL0ISgcZ1wW,694.0,645.0,501.0,13,'FAKE'
508,508,Daily Mail,This kind-hearted trucker came to a family's rescue on a busy highway!  via T&T Creative Media,,https://www.facebook.com/DailyMail/?__cft__[0]=AZU9ck8-7X9t4mNgl3QM1AUvJf-OF_EUpBwvWdu9RZEiWTOHTL_WyQPFPfbx1h_nBWd1iGHwT6l0FcoglTmPBawb1tE40emS5PGJebJhF1apx3xJ4Vpm1sJgXvztouoaNnyUXn6Vue9PfxCIOW6D0XQUypfQOKo6kuFNEL3mw8WIrg&__tn__=kC%2CP-R,,420.0,36.0,56.0,0,'FAKE'
509,509,Daily Mail,The basketball world has lost a legend. RIP,NBA legend Elgin Baylor dies at age 86,https://www.facebook.com/DailyMail/?__cft__[0]=AZWgC8fxBa2fquOckr_B0I8dqRqlDgWp4s8OdkwRMHEker9LAKVsB1x_nwV6-NpO1d0XC049_PDS1QOl1jAGaJMQCnEHuZmi8fGH-y9ZnBFeP3nXEl2BihnrL341dRZdh2BoRuUVPsfGxFTHstngZGlp&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGo4IvjEhxAQHfE&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F3aa0c94b-8a6d-6aa3-8046-b5568c835d09.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFZi4OiR3vZq-eV,225.0,57.0,42.0,0,'FAKE'
510,510,Daily Mail,"America joined forces with EU, UK and Canada for the sanctions.",US sanctions Chinese officials over 'serious human rights abuses' of Uyghur Muslims,https://www.facebook.com/DailyMail/?__cft__[0]=AZWxbohGxJO7CJNDS3xyHnczn7VhEKbIiftG7hji5SI09Nk-w_aNY3gZHCu0Aw6foNjGvfV9xmysr-9FDlcsnfuPFxw1f53SCR31S0qqTY37oNlydN9ysJ8W6v5wZi9CcIB5zaaQs8ej245PlyB7BRwL&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHfNhxgP62Krr3i&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Fc02e344b-517f-4895-fe94-1653c88a6fc1.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHFa1GDFbG7Xkhy,354.0,117.0,24.0,0,'FAKE'
511,511,Daily Mail,NOOOOO!!,Moment groom drops Tiffany wedding ring between cracks of a jetty as the couple take their vows,https://www.facebook.com/DailyMail/?__cft__[0]=AZWZiA3t0VG1enh1P-6Ogj0yVSoSd3axTHrLAtmcDmRcr-rEwL4dNIj1PlzORrbbGxOVtie0MMLI2r44IBqxdS5keaho-eUOwDXZ1iblRUIfqACZu1ZWBvR6-jDWBg5vj_3ZdY5e3Ep7wr7A6UUe0CLv&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHMxv40BRzQxX_s&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F18%2F40793856-0-image-a-38_1616436847446.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEwJDlM6UW4WblV,97.0,18.0,5.0,3,'FAKE'
512,512,Daily Mail,After a SIX YEAR wait!!,Happy Valley star Charlie Murphy reveals the third series is pegged for a 2022 release,https://www.facebook.com/DailyMail/?__cft__[0]=AZUh1bMuW3R84tSqhhUzRLN8bag60f9TdF5CVnPaxz6hCQ4B8aSF2AUfc-sVSOCKTwCLSh0bOdIQ1rhJ9HcLk2uPsEBwwd0WkWeQJYRV67MZ4403aVWz0xRlmQ7vKfM6TruCCANTS49Krx_7IHhKEeHz&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFQonLKCbiPnkS8&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F11%2F40780564-0-image-a-17_1616412512390.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFeLhgxS_bUaCcR,218.0,107.0,23.0,0,'FAKE'
513,513,Daily Mail,Pawfect gym partner!,Dynamic dog Tesla works out with her owner – even lifting weights in her teeth,https://www.facebook.com/DailyMail/?__cft__[0]=AZVWwSNthJ0Uq7LciGWtfaj2b5q9iVUULucUNOpR4SdsgPKDH5GgQ-eTJcrZvgG_m3Lp6YiunhkdVaKMJoPb0smCuu30v-zuVdUKMYiyWNwQ743Inr4dLUwEsx9g0mfQXOF0_G7bmqGRAJDA1HMLxdAU&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGL4anw1wQmS9KJ&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Ffd36e8b3-9d44-215b-375c-522f185c6f93.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEtqdhvBNLEzs6i,48.0,10.0,1.0,0,'FAKE'
514,514,Daily Mail,"After her brother's tragic death, she's trained to help people with end of life care",Elvis Presley's granddaughter Riley Keough has finished training to become a death doula,https://www.facebook.com/DailyMail/?__cft__[0]=AZX2wn5nNFxfljKTUDkdJLzvoP7uGK1NbBm6UfwXZ9QOuv5Bp_25chAv3edqt1KSkHRZNqIHUgn5AHlynmX5NKlkVjixJ_dNZBbUrEMzRHXCk_nDKmpAcf40wUq39DA23rs-PF_BydSDQRK1UXhcKs7p&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHRhkfOCBuW3PYR&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F08%2F40773468-0-image-a-23_1616403550574.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQF0GIL8-XZRv14r,258.0,47.0,14.0,0,'FAKE'
515,515,Daily Mail,Imagine having to deal with this on your morning commute  Via ViralHog,,https://www.facebook.com/DailyMail/?__cft__[0]=AZXrnzdPTNIQ6Jjx4gOkzV1qiCJfP22C-3BTnYII5REfYL22zosvvBUhGP43x3k3HTC67EJA2ByOjQNsgZSDjn6GXpHyAXrf5tviix4juAAI3VLqdjOk2m81DtiBDETO1e_t7T26FoWPU_DW634ZIf_lVhVOZMW-gFefC72pvOfEAg&__tn__=kC%2CP-R,,353.0,29.0,61.0,2,'FAKE'
516,516,Daily Mail,They've insisted they WILL deliver 20 million doses this month.,Johnson & Johnson's one-dose Covid vaccine accounts for just 2.3 million of shots given since March,https://www.facebook.com/DailyMail/?__cft__[0]=AZVTzQ3UnQvosvljd3uv-SskZIwd8GV003T40Bjzjtizbazty9m8hm48qLZo08as_x37HsCMwm6i90EckQuOU13nfMMAfeE2G-12yoWzYYsOYdBkLtaSJKNVPHchs04LjZfLvKJTZbbHXQ6fj6n5lH-r&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEbCtTzJ7V_Hp_L&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F16%2F40792638-0-image-a-35_1616431929865.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFhxvEBR_ub7rnZ,89.0,37.0,10.0,3,'FAKE'
517,517,Daily Mail,'They're a little tricky',Jen Psaki blames Biden's tumble on Air Force One's stairs after first blaming the wind,https://www.facebook.com/DailyMail/?__cft__[0]=AZWjLAETFheO-XGK67ANfUo-X4PXUW4_Xm-qlAjZBea-ccNoXMXxDY9DMdfUcd2xQOENgUzS92BQ8nEqwf7wkcKCSSGV_mE2iymjkC-9p6-yt9eAm57W5ZV_-_yrFieevtf_37mCs0d-TxjBqP11CXRJ&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEfo3CaLoEOcFvQ&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F17%2F40795364-0-image-a-25_1616435295664.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEDTrE4JhixgIw-,572.0,437.0,33.0,9,'FAKE'
518,518,Daily Mail,NEW: The Queen is placing her trust in William,Prince William is given new role by the Queen to try and help protect the Union,https://www.facebook.com/DailyMail/?__cft__[0]=AZVrUaNwSjPC-mcxK9Ly-vOoCAjcpUe9H1xtEktXzTR448qTLb9Vpg3sEC4AYsy2JhB82SUhldHcsqZYGzb9-Xd_3bRpElGON-z4hp5ei0nnIzMUNdYSzmHfzkViuy8f6K9STpI0svhZ3-HWKybb_5GW&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEYJLkHEkmKAAZl&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F036f55d4-ad46-ec33-fef7-321c60bae0a3.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHyTGFtVKg8LKEf,3500.0,558.0,62.0,38,'FAKE'
519,519,Daily Mail,Immunity just got even SWEETER!,Krispy Kreme will give a free doughnut EVERY DAY to anyone who's had the Covid vaccine,https://www.facebook.com/DailyMail/?__cft__[0]=AZXSCUmJARlBpa7sqsfZ4tAWT3nyfb62uhtUMbfoSk0WGUTpH4xRblEqPW1UuQXO4kRmdXrHYbxjASSNEmsQ7Y95j91B06KBnU5_t0RKdBV5YT78yGjZ-kMLX2EEWpIKJTKmVjvEqkgLYdROFwzfga88&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGdJ5nB1CXc9GTY&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F1e037626-593f-24b8-84a7-0b3acf75ed40.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGPjZUH0YdTg2al,742.0,781.0,110.0,29,'FAKE'
520,520,Daily Mail,Kiss and make up!,Snarling brown bears play fight in salmon river - before sharing tender nose rub,https://www.facebook.com/DailyMail/?__cft__[0]=AZWOA55sybmKDHeXa3wFk39qEgLtSB2gguNVOiKAPpKAy2M4uhLDjmd5foG6OACtkz-RJXeOXyjCzW7QGlDZjILzNqholAZ2g8K-f7k1WvOIggux1y05arkcaJZXbxyfOSW15OO2m7-zUHGx9Fem5c4F&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGGy90yS5kPIzn-&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F16%2F40792104-0-image-a-105_1616429918370.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQE-kRNGTEasxzNt,117.0,,13.0,,'FAKE'
521,521,Daily Mail,These dogs are attempting an ambitious prison break!  via ViralHog,,https://www.facebook.com/DailyMail/?__cft__[0]=AZX5jYLr7kOxv1e2c-vUrw6MSjKJUOTmHV_tLK8Q5p8pcCCDN2xk3eTivKJBYuiVgNYN4H1gU_tlOrUL4eubvxE4YcaTu-uAvV_8lDUd3YcfcWRlY4eqcS6eQGf4IbdCIhImeOIZ4gIcg6nQSVQ5oRwGUC5bRuVjpgUFf4NgXCflcw&__tn__=kC%2CP-R,,490.0,22.0,99.0,0,'FAKE'
522,522,Daily Mail,Absolutely horrifying,"Man, 20, 'raped a teenage girl after living under her bed for three weeks'",https://www.facebook.com/DailyMail/?__cft__[0]=AZX3T6SnZPnriC7oHTKtPIAHyTu9t2nMEVMA3ulgg_gDiR2adECxGnjQ0Dx1Nf0QZ8TShaZRxaL52uq21mGU5IUcJZQquaQfkBaFXe5V3bJ1az16ScB2I2iYNfQnuvaidJnu2mIOswImvh3RND2wO-R7&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGnMuU8-D8B-u4V&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F3b832482-76e7-7414-cf99-25f49ce4a299.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGf4TQbis1zdzRz,1000.0,489.0,122.0,12,'FAKE'
523,523,Daily Mail,A HUGE milestone,Britain records just 17 new Covid deaths - the lowest daily figure since SEPTEMBER,https://www.facebook.com/DailyMail/?__cft__[0]=AZUJmRCjqvllBK4Fc4Yf1MMYcgQdXmC4AzrZbpx84P_O6eeBuAgdmcz7QF4RBtrkjgb4ApSDAvrT9gPFdiNdEwGBf3upKc2T48ZR2rVXZOweU8rgnZ5HXwiVqxzwskOdYkBmoIDZWBoUXPGCQyaPzbld&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEXnaiVe2xJg2qc&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Fa9619293-2045-373e-5a0d-81f343d33f36.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQETbJBPP9wssrqu,1000.0,222.0,97.0,8,'FAKE'
524,524,Daily Mail,BREAKING NEWS,Harry and Meghan's chief of staff QUITS after one year,https://www.facebook.com/DailyMail/?__cft__[0]=AZVpzrRVhN5fAOeWKeD5n_Oq4g5d1DoAAkgpWlJF-ksJG3UJS00KG-VKX5XXofwacPP1ZmN5x1gbQo_8L1aesCvDlrAdTMJGzGuQNcDcRpQCc75ec33Oe9xzQFfG7ckJ2xSu7kT-nUUnmZFmUM84Zoh_&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEX6VLWQNWJwfvR&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Fd6a60bdc-e51c-e361-7765-a911de40ce70.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQE1LBizQZVMYTQg,1800.0,946.0,78.0,7,'FAKE'
525,525,Daily Mail,"'You have some really bad ones coming, really dangerous criminals coming up, and we're allowing them to come right into our country'",Trump issues urgent warning to Biden and demands: 'Finish the wall',https://www.facebook.com/DailyMail/?__cft__[0]=AZWLovV23s5KPbpUhNKcdOp5B_UOtxFc2rZSqHUqI-9Kpf_ACqaRLRipWOKjL7VLjB7fSmk8ILc9bZXCPxdGpHQdfhmpgIcD1F2HcuCFNkfELMmiZxN99DMvq9-yMB7JzjjTWhT3-NchBAi2Jfr1mJEF&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGJOlkMtAESVhm8&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F63e17942-29c1-6644-cc17-765080fb24c5.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGxx2xUyEUq1y-U,10000.0,4200.0,613.0,603,'FAKE'
526,526,Daily Mail,Appalling scenes overnight:,WANTED: Faces of 'Kill the Bill' rioters,https://www.facebook.com/DailyMail/?__cft__[0]=AZW9EBPD-wAfA692kW0JzcxBMPAdE-ROCF_cK4aiaTuisE2MQAorlcu3vHl3JUvH7BrGf-INJ_eTQa23RdBU-3sfMdo7o-GYw6egsgYdKUkRTyAC5zJvLyDFRyZ1pZm7QgIwqwd-mU4q9XZM9sNOLcza&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHzPy1vRskIhxrm&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F12%2F40782814-0-image-a-5_1616417128511.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHt98gxt31cjmce,518.0,629.0,166.0,68,'FAKE'
527,527,Daily Mail,'Why are you making me sick?',"Cruel mother 'injected son, 9, with faeces to make him sick and keep him in hospital'",https://www.facebook.com/DailyMail/?__cft__[0]=AZWn_PfFaaC_k1ZLoU1JUzjvSPAHD4APq0a5JXgemcaPdH8bXNEBMW67OU54QD3r3cM_iAcPJlyhJCQsdSV_vaEDe2TZtRoSPRnVlDPkFH736fxSokazH01UyTxUwz5NKJ7MpdFhkELbyLNJusSeYUji&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEGV2ZpT1NMgpwV&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F9911b0c7-2859-e9d8-1094-7ffa493d5639.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGHzLb6302Y859e,451.0,181.0,52.0,3,'FAKE'
528,528,Daily Mail,Horrific. He was attacked just minutes after walking into the water,Shark rips chunk out of nine-year-old boy's shoulder during family vacation at Miami Beach,https://www.facebook.com/DailyMail/?__cft__[0]=AZUVw5sxhDRGOtk9gwFJJZG4SaQE9dHbE8MNDp-hTytFWp4ZbwGktTqYUZYgoOvYJZDjZEazMi99Jq7wpkXY5oCNI28tvGfiT1eTLZZl9wfFXMDT9Va9t6NMPbvamT4n6OEn_n5BccG4RCJv1BLTaIKq&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEChddyzcf1V7iK&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F14%2F40787792-0-image-a-20_1616423542429.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHSWziWs8Z_BiHH,480.0,137.0,76.0,3,'FAKE'
529,529,Daily Mail,"Say hello to Clyde, Sophie and Lord Chesterfield",Jennifer Aniston shares very rare portrait of all three of her adorable dogs,https://www.facebook.com/DailyMail/?__cft__[0]=AZXXSDrANbS8wZ6S5IoZfLeX4zgQK-S37fwQDunCsd48Wyafb1Axjp1x0Ozqno0ADLXju0Xc_ihpbvt0Brwyt-BQSaUt_EJpZ3bZqh-1nQAuU6BjX250NrJhcSpJOMZPcbPxiKB-k7XiC0YiZ8yVpDmY&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGMeWxU8kUsvtEn&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F970deb9a-f203-3a3e-a308-04bf379d93df.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQH1gGvJyJmcUxDL,598.0,60.0,12.0,5,'FAKE'
530,530,Daily Mail,He is one VERY lucky guy!!!,Man loses $1MILLION lottery ticket - but finds it in a parking lot after desperate search,https://www.facebook.com/DailyMail/?__cft__[0]=AZVPqNzCRzXrMxmYFFw2CWm3kBY7q5RZrbfx3Mf6UKF6j3BldxCRTVcCci4xdus6UXR6DToD9r9vw7WTkZdfCy6ach7QX7eOkCbRFiDR0G5lsINaMQ7kUZwIbxgo7bg73Pk2zw5P2T2G-LA265AD-uTH&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEPmXglGhFWfSth&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Ff522c768-b67a-1b30-600a-03f7c012c0e4.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHJpH3dSgK2W9Yz,1800.0,55.0,58.0,2,'FAKE'
531,531,Daily Mail,When you get caught in the act via storyful,,https://www.facebook.com/DailyMail/?__cft__[0]=AZVPX-UDUawwvwxZsgz9Ef4XYw9_as0elzmhEegn1RKLoCgykgbUeliwRYmSvHzIcvv4SjnqE84_0ayyv8SClMvVvCyyt54zc1CubqvXIojOamEXUpCznWa66t7waUPFnsZkVAkYtLjkgT_vuouZgZYDk-_KU2djeYLLLKlU9O2BhA&__tn__=kC%2CP-R,,10000.0,959.0,2900.0,1,'FAKE'
532,532,Daily Mail,These cops are true heroes!!!,Hero cops rescue twelve puppies from burning pet shop in incredible video,https://www.facebook.com/DailyMail/?__cft__[0]=AZXMJed0lal3XnqsKYabHCgLw1kNGLiScJEhpKTqSg3dujhzca8X9OLboXFZ9hceVRLYAMPh5bUJ8pN0g7alMedxqOq1aw9m4iNcZ3oyiZc9rqaH4duUtN7w9ZkhpNARGzjrqzF0zOhqUmfDpvt2er5N&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG1lmeopnyaS7Uq&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F22%2F06%2F40771270-0-image-a-2_1616395153396.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHnQk_8hv57wslO,489.0,38.0,25.0,3,'FAKE'
