,Unnamed: 0,Title,Article,Headline,Title_URL,Image,Facebook_likes,Facebook_comments,Facebook_shares,Comment_replies,results
292,292,CNN,"At least 10 suspected anti-Asian hate crimes have been committed in New York City between January 1 and March 14 this year, according to statistics","There have been at least 10 suspected hate crimes against Asians this year in NYC, police say",https://www.facebook.com/cnn/?__cft__[0]=AZUuqVyf-oP5Nm_ilmPy6ofoa10mCR931MrkcR8D8bMo2MCwLVoed0a7WbLolMV-WSWqWbo9sg10NZNg1iVFPJxNXPC8KZNXFgb5pgwbiY5iHm6zmwnMDNF4JGnWG2SzPvt2zRLzqKYBb4s_UuKRS2q0&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFmYocl3K0_cKEK&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210318010417-01-chinatown-police-0317-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGFg1DaApvO3hJo,2100.0,867.0,184.0,5,'REAL'
294,294,CNN,"""To be an Asian woman in America means you can't just be what you are: a fully enfranchised human being,"" writes Jennifer Ho for CNN Opinion. ""It means you are a blank screen on which others project their stories, especially, too often, their sexualized fantasies -- because US culture has long presented Asian women as sexualized objects for White male enjoyment.""",,https://www.facebook.com/cnn/?__cft__[0]=AZWGHYS_i7ZR_FmrEvSbAg_LUEznkOoKGlvQO04t5KHoURHPniMt8Se2ZThgAr6iOTLtD1u0NAhZR-55mz0KaainOoSU-2q_bMZcVeTpczd9apfzVGK5u2x6eCj0i3eEZXK48Pa56bK7z1ZFvVNvi7YC&__tn__=-UC%2CP-R,,974.0,901.0,53.0,8,'REAL'
306,306,CNN,"The voting rights package is largely the same as the version that passed during the last Congress. It would bar states from restricting the ability to vote by mail and, among other provisions, call for states to use independent redistricting commissions to create congressional district boundaries. The new bill also includes measures to protect against foreign interference in elections.",Senate Democrats introduce sweeping election bill that would curb GOP efforts to restrict voting access,https://www.facebook.com/cnn/?__cft__[0]=AZVpJldmfgPhSebUjJWcrb4WyN1dtxgqbtHK5nHoUPBByRzo-_77rx6cOi-Wx2OqbMuNNF1dwY-Cyd6sSsqiyjOOtSYe702e-v7_DQK4oB_k-KdJSvB5ZwLUjZsNoxCeJxzsm4r1xGOBt0he8-XKtN8o&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGnulvg-bAjhKUD&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210305120704-02-us-capitol-0304-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQE5-cTZnxTzeTs6,15000.0,2500.0,625.0,259,'REAL'
312,312,CNN,"Facts First: There's no evidence of a sudden rush of individuals on the terror watch list showing up at the southern border. The information that is available is vague and leaves many questions unanswered. That said, it's entirely false to imply a small number of individuals on the terror watch list coming to the southern border is a new phenomenon.",Fact-checking GOP claims that people on terror watch list are 'rushing' the border,https://www.facebook.com/cnn/?__cft__[0]=AZUM6eLFlCik3wLDCbKTlSMOWyZz0HPaZ1KcXqlYvCGAVfPLiNyhQ0xcgAqMV7PCeLsLLFVSdgURzQ_-viIe79r7eC708Hc6YFSRl5o7wMmqjnFVPOOspanNOwwdltm3mNjaXQetMMIsT73gnbWlSHct&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGgZq4BVkO7rzgJ&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210316152456-04-border-crisis-unf-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHqW4EUcrH7mRRD,1500.0,1400.0,171.0,89,'REAL'
313,313,CNN,Hear stories of loss and survival in the pandemic. CNN Special Report – The Human Cost of Covid airs Saturday at 9 p.m. ET,,https://www.facebook.com/cnn/?__cft__[0]=AZXWvNq2NFGBPq3qWFDt8Ra9sDsv2yNpYckftcgbuRzevqwX5lasJPYfU1qIes9d7WSg2UpgdE59a5ey-yaZhqPcuNnDAjYv8TkmsBzFE7MhzTRPdMZDXW_mxtvIkrE8CX3IBt5BlEuDoTJSbZIdA01VkfF0-uGURS4tDo9iD0LCjw&__tn__=-UC%2CP-R,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/161322352_10161840407791509_3758912923148446891_o.jpg?_nc_cat=108&ccb=1-3&_nc_sid=9267fe&_nc_ohc=BQOZ7z2K4nMAX9psSv3&_nc_ht=scontent-sjc3-1.xx&tp=6&oh=e5628f986df7108b72089800235455f7&oe=607F2E8D,1300.0,368.0,126.0,6,'REAL'
315,315,CNN,"The package will provide one of the biggest one-year tax cuts in modern history, a new analysis has found",Biden's stimulus provides larger single-year tax breaks than Trump's or Reagan's cuts,https://www.facebook.com/cnn/?__cft__[0]=AZXsF_KC176kxoeW72aF31Xjy_xURlfeWLxqemKHzCoyD45YM1XmZyV91L6ddhN8qFeIRHL7PpwDkm66edzrMrTrhRo1-4mdCH1Sv_bGusC0__n4eFTiMpe3XfyFvIfB-gbycuB1A30EHnI6b_ZL3XSl&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG1DkQmQP2F7BeH&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210126074106-stimulus-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEco-stsjnZ8kgi,5600.0,1500.0,328.0,12,'REAL'
320,320,CNN,The Office of the Director of National Intelligence on Wednesday released an unclassified summary of a joint assessment of the national security threat posed by domestic violent extremism as ordered by the White House in January,ODNI releases joint assessment of threat posed by domestic violent extremism,https://www.facebook.com/cnn/?__cft__[0]=AZWyBHAdtlDoFGf5k-OTUCN3P5fcJQt-b7xGahm_D-vPdRoTYKo1ncJMGdf-F103nTOlklkT9XS6hSt2cwgWE7bKmSuXGTU7uHF28INbj-Uy5mu-EZIEbTUm_Tw0KF7ZeDbOIxOWxES9g02w5B5enhZZ&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFBrOZAl4r7lYGe&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F170518110309-03-capitol-hill-exterior-file-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFd9QvNbCLLQsZw,456.0,241.0,38.0,0,'REAL'
321,321,CNN,Stacey Abrams writes that nothing is more essential to the durability of our democracy than the ability to vote (via CNN Opinion),Stacey Abrams: It's time to make an exception to the filibuster rule,https://www.facebook.com/cnn/?__cft__[0]=AZVuCjn1vSlwpRvd-91PTzrE5bTR_M8VKnmFIODmcCudxjp_4Qd_aIBuMlF40kJZsH3BnsJd6chUNW8cbuUxOpwEO9mTzmuqVELPd9p6eLRjHHDX-43BGPBonUWkBavxUfLNgur8YpxdQbWcVJxDxf3N&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFS1X_UAI-LibLT&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F200710124527-02-stacey-abrams-file-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGLHL8QGBkkLFm-,7500.0,1200.0,184.0,1,'REAL'
322,322,CNN,"Canada has expanded its rollout of Oxford-AstraZeneca’s coronavirus vaccine, reversing an earlier recommendation that it not be given to seniors, even as more European nations moved to suspend its use",Canada expands use of AstraZeneca vaccine to seniors even as other countries pause its rollout,https://www.facebook.com/cnn/?__cft__[0]=AZXs28GZiQWTVXHgvyAYoCRmgP24w4SW4d-4C0_c48j2QM0TBngIglcL3tmP6akQQaWbURpTsAZfJGxcPJjd9GOBIhtvo6wPWCKtezicHNN-s2KnleWWAue0LAY5jVGXCbwSWmZFts9jgLzWOUFBq8lG&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGnbFwQjKSBsCTc&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210317111207-astrazeneca-vaccine-bell-pkg-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEa4qsdfXA0S-HG,969.0,302.0,84.0,6,'REAL'
323,323,CNN,"JUST IN: The Internal Revenue Service plans to delay this year's tax filing deadline by roughly a month, to mid-May, according to an official familiar with the plans","IRS plans to delay this year's tax filing deadline to mid-May, official says",https://www.facebook.com/cnn/?__cft__[0]=AZVismrDFfMj9jE_jt2_ud4lAydVm9o0SZfNwaTMtLbuKD0Wz1FtN2ZmXHrNKv630jYQgv7SfoNRyBYGsXFajHcSuCA9tLVxn0ZUlOFbS8RJWAFKWOHISX5i8K_976IGPQ4fp5gFZEr3XzK_Lu3_Ihbm&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGA8IXjfTsPMKvk&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F200412032055-internal-revenue-service-building-march-2019-file-super-tease.jpg&cfs=1&sx=0&sy=15&sw=1100&sh=574&ext=jpg&ccb=3-4&_nc_hash=AQFbOpiTYVgilzbO,5100.0,766.0,1200.0,0,'REAL'
325,325,CNN,"Homeland Security Secretary Alejandro Mayorkas told lawmakers Wednesday that the US-Mexico border is secure and repeated that it is ""not open,"" as the administration faces an ongoing influx of migrants",Homeland Security Secretary Mayorkas tells lawmakers 'the border is not open' amid migrant surge,https://www.facebook.com/cnn/?__cft__[0]=AZUMsMtmfYB820wwKf5dawgXTNrEcWDCDFVBNcW6HGj8FhqH7NpYOnYoD0RWbNBoT-EWiaVouqE8W5nvEStL_oFarNpLUUOL5gxqw0yPdB7VR5kA-it_eBW4YSs4QKpCwdbU6879oiH05HpsX1BBpkbG&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFvK6G0NMNjBmiV&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210301130048-01-mayorkas-wh-briefing-0301-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHTdQ39FseV1XsN,642.0,788.0,65.0,17,'REAL'
326,326,CNN,"A talking filibuster is just window dressing on the broader problem of the lack of bipartisanship in the Senate, writes Chris Cillizza. ""It won't solve the fundamental problem — and it could, actually, block up the chamber's work even more."" | Analysis",Analysis: A 'talking filibuster' isn't going to solve the Senate's problems,https://www.facebook.com/cnn/?__cft__[0]=AZXyM2eFfbUhIOoYYsfn-rzZL_mdo7RpbdWZ_qDTt3WMenmGE9SH517PcCZ6NAPgYy3jOl289lKcNVF9FZhK_NMUKW3ExClZ8og_dPaoLpcr2zrGAVxIxdNAKzNSujKCdxQ5p4DKqzfv_hLU4rXOUKFh&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHQFBj29ZmRwWIC&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F130221125410-06-political-movies-0221-story-top.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHIbmPB2tzlAHdA,458.0,198.0,33.0,2,'REAL'
329,329,CNN,"""It is tragic. Our country, the President and I and all of us, we grieve for the loss,"" Vice President Kamala Harris said. ""Our prayers are extended to the families of those who have been killed, and it speaks to a larger issue, which is the issue of violence in our country and what we must do to never tolerate it and to always speak out against it.""",Harris condemns 'tragic' Atlanta shooting and expresses solidarity with Asian American community,https://www.facebook.com/cnn/?__cft__[0]=AZWluzlflrVgRE6eUiEckeDfJ50AkzEOOe-Pc_c9WpkGhVWALqAA9yeAqwZ_83w3gyithxyoHNnrZ2hAs13UcuCplriv7dgcCza3J941r75LZvRYoLXnB4gX7mhq-MIummr_0Y0pfavMPkIrDwta_lc9&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEl1rYX3cjd8hfc&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210108130454-01-kamala-harris-0827-file-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEAc8eDRR8z10Bp,8500.0,2100.0,403.0,100,'REAL'
330,330,CNN,"""Anybody making more than $400,000 a year will see a small to significant tax increase,"" President Joe Biden said","Biden reiterates pledge to raise taxes on Americans making $400,000 or more",https://www.facebook.com/cnn/?__cft__[0]=AZXj-nT6vGbliODat_xGwxhtH1CR9k-3v9Pi66Os3VSpGPaGSadjkdpvDsEe13UTKB0FNXLgmdlRic3KIvsG32ZcD429qDjehHpZHiqtJj6k3-2kLEO6W2gVQUV6aGJ82mPsZN89o1Oh7lpIcpz_l8Rd&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEq7sK1cp7xvaX3&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210315141013-01-biden-remarks-0315-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHfA8ApqHxhg3-f,35000.0,4500.0,953.0,170,'REAL'
332,332,CNN,"President Joe Biden has promised to build upon Obama-era policies by allowing every transgender, intersex or nonbinary person the option to change their passport gender to X, rather than M or F, but it hasn't happened yet",How the letter X is changing the game for travelers — and what that could mean for the US,https://www.facebook.com/cnn/?__cft__[0]=AZUNw5ZBIt-xcANRyBIAeSUNor_6usOKilTyInVKNNoVwZPPFgYqBl1F3_hCzfYGoQE7LgrKClUzLwYbi3idEwVgRXrGusmRBUcR5J6fhjdlNfbLOtHjeUDZ2F_dj9dPElbfbvIg5BSSfanlZUM6VI06&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFV-1f_fyjWHQFw&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210316052514-iceland-gender-neutral-passport-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHOEQm3vDz_n2Ck,2200.0,1600.0,117.0,90,'REAL'
333,333,CNN,"After a year of criticism by health experts, mockery from comedians and blistering critiques from political rivals, Florida Gov. Ron DeSantis is standing unabashedly tall among the nation's governors on the front lines of the coronavirus fight","A year into the pandemic, Florida is booming and Republican Gov. DeSantis is taking credit",https://www.facebook.com/cnn/?__cft__[0]=AZWo1dkU8Am6Srf7xGBVW4BmRMF__M-DwO_Nbitk2gRI-GmanjAROzU5pUoqer6va7OfZ2c6it_KvlH8KvdvLmPWj3mixTv4jBp-GkWhfkdTskISYhsuJgQmKcGcVy1SFIT-MVW6jDUalrEJiJ6CNZOS&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQF4aML6zTNKZobQ&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210316195635-ron-desantis-file-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGMNpDr6-WHChd6,13000.0,4900.0,622.0,252,'REAL'
337,337,CNN,"""I can say quite clearly: Don't come,"" Biden told ABC in an interview aired on Tuesday.",Biden tells migrants not to come to US: 'Don't leave your town',https://www.facebook.com/cnn/?__cft__[0]=AZWFMe0oUZGFbV-Wtl6njScDqz7S8_0pOzk-Og2DxKIzpj-k2rQaMnLKIHziE4EGo1M1BHVcmHBB0_diQ6Xz4V4Mdp3xR_66ex90EfJY_skzaEK30-zeYGYyUoA62O7spbJYX3lRa60kRd2SAgw09vke&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHnZcibSyoL60C3&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210314200145-biden-03142021-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQES8F9k-2XQrh7V,5500.0,3100.0,449.0,34,'REAL'
345,345,CNN,"A Japanese court has ruled that not allowing same-sex marriage is unconstitutional, according to Kyodo News agency, a landmark decision that could herald a new era for marriage equality in the country.","Japan's failure to recognize same-sex marriage is 'unconstitutional,' court rules",https://www.facebook.com/cnn/?__cft__[0]=AZVa1jFIo1QkdMPRPZ3fH2KFBb5nP45vH21iBfBDrgtZD90kMRGusogNZqp3fdInychiaqml5iFhhPCGAy4t5sLzdcCIqOSLpNChLVxjSkUmPBFolOQjKfMnOifwSsP-QRDUkDDyxpImHn9QSVu_zkwi&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHMf7sFjDOHFcIh&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210317003416-02-japan-same-sex-marriage-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFPSn28HMmgR4Fx,2700.0,1000.0,250.0,53,'REAL'
349,349,CNN,"A string of shootings at three spas in the Atlanta area Tuesday left eight people dead -- six of them reported to be Asian women, raising concerns from some public officials that the attacks could be racially motivated.","In one hour, Atlanta-area spa shootings left 8 dead, including 6 Asian women, local reports say",https://www.facebook.com/cnn/?__cft__[0]=AZXovkAKLyTa_OFsVCSvvUa9D17Doi6D7g3JOEhgwzjfNpXdTnZD0i7PFUp2mS2P8FvPiA95QTbZF6iEXjHFjqlYIkrG80oRbvIxv-xpsBnAcNyiBEbTT5wS9BOKfaOWba7LfQEvBMCzBlCJxqXYvG_5&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFB5iI9Cbywl747&w=500&h=261&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F210317002333-05-atlanta-spa-shootings-super-tease.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHBT5WnjRy7nx-g,13000.0,3500.0,920.0,102,'REAL'
351,351,Daily Mail,A Syrian immigrant - the 21-year-old moved to the US when he was three.,"Boulder gunman, 21, is a wrestling fanatic with a history of 'paranoia' and mental illness",https://www.facebook.com/DailyMail/?__cft__[0]=AZVkYaZRLRD6OdXNMSdVv6ECdfN6v2c32LNGiZEDzw84NAyFq80_ttwNJbvaSYa1dIVVwNiRQzUuAdtc7_a76JYTeJzbZjUkkyT6Lv2iAP9N4imh-H1y3qUJtQ7yXdqhGjjMZAsqJ2g3RMGw0VgUH9QO&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQF2xT3aY-djB6DW&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F18%2F40846064-0-image-a-159_1616525891979.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFi8d5ajwScaV-G,123.0,165.0,18.0,15,'REAL'
354,354,Daily Mail,This isn’t how you play Ding Dong Ditch!  via SWNS,,https://www.facebook.com/DailyMail/?__cft__[0]=AZWIU5Af3T7ppvI3scpkhrBPKw9MpWQ5gxiuMBNlYFN8Zj2T11Dh_16w3PAIJqPWXPeX3LnAk7FH2ORXBG5AUz-qhDvSeSVWlkGavk0Wr5N_Uu883UxONTwp_nMMzq79d15JiBN3criXFZxT2QWygPPs5BRBY54J5d1sbhlQd2EZ3g&__tn__=kC%2CP-R,,152.0,30.0,47.0,0,'REAL'
357,357,Daily Mail,'Violent white men are the greatest terrorist threat to our country.',Kamala Harris' niece Meena deletes Boulder gunman tweet assuming he was white,https://www.facebook.com/DailyMail/?__cft__[0]=AZWzlx8H-_M16o67WhaCnAZSDwS0ANWbOxGMVPQIFNoOHU5jkS2KruwC1oyv044eb5Lexd6y8DF2Y212oiZfV3JqxOqZ1PmwWVhYS5kyxOvbExbL6r2Qqe5NB8W5U4PMCShttzHZQglQe9rA-cCmnkxD&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQE3WY1D5XZW3ibE&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F20%2F40850562-0-image-a-13_1616531764329.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGk4dj8z7LcQoQh,1300.0,1400.0,328.0,28,'REAL'
382,382,Daily Mail,'This man is one of the biggest scum bags I’ve ever ever seen','Vile scumbag' laughed as he raped teenage girls then FELL ASLEEP while being questioned,https://www.facebook.com/DailyMail/?__cft__[0]=AZU_lgYsBmcGP5qegcnMdjf0W-qpHrdVhokohu8PrM-9ck77rB1p2zNrB0Kye1yMUw8s6Hj5chiL14Zft7PVvtrBrNFLoz9jWM0wIJJW30hqUUo2blMhr3nNvzy7WYJoItGPQfSRKughcDaF2I3Rtt8k&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEC33F1lz9ANe_t&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F14%2F40836956-0-image-a-105_1616510755136.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHagQJNFrtNwWWn,604.0,573.0,104.0,19,'REAL'
384,384,Daily Mail,'Our hearts go out for the survivors',President Biden demands Senate take action and pass gun control bills,https://www.facebook.com/DailyMail/?__cft__[0]=AZVItfOY9WZzqZ5u8adIvHUQzm5XZSFia1925WHaoNZnY2He_piPqtgEDjikilgjo7uwaQm9wyY4VdmF_mqDlCFO1koAFXxNCN3kpItoYAgwT4C3nqc8w70JRAituWjLXSP_askIp2MbEctSBY0xmhNG&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFX1TBfhzh46LsV&w=500&h=261&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Fc97dd2a3-5f40-4831-527e-f2af41384b2f.png&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHXOThl2x29hYUb,328.0,342.0,25.0,19,'REAL'
387,387,Daily Mail,Biden addresses the nation after 10 people are killed in mass shooting at grocery store in Colorado,,https://www.facebook.com/DailyMail/?__cft__[0]=AZXLqb8moxaokpd-s8BepAudkZ6HOY6X8rt90LhG2mAX7_-5UGDhn4RykLp1iVlEtQRhgHIrjlLVd-IXfRMNv0VGkrWwi92fwG-so7Tf3RArpL7JIoNXxl0eofZJJXi98w3Te1WK7Zb_gXn2mhJRIFogtmp7JT-HRGZ0iYL-IxvvNw&__tn__=kC%2CP-R,,1800.0,2400.0,425.0,0,'REAL'
390,390,Daily Mail,"Like mother, like son!",Brooklyn Beckham channels his inner Posh by singing Spice Girls on face swap app,https://www.facebook.com/DailyMail/?__cft__[0]=AZWubjKxYWys8qoJ0KMvtXYV5eM7ZvQdS4PSAlTbxKnOY4E6NBTBNHMnseonfwKzgL2fYhyWsE1OSJvAJBRGAWlradrtgWqsCNUhRKti-OSAwDJz70hMxERGCj2vQqG18tHwHgfCa5LsqawuumALcrrb&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEMgbYfjnGy0UJ6&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F08%2F40821966-0-image-a-51_1616488050465.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFgT9xk9x2ricxT,82.0,36.0,1.0,0,'REAL'
411,411,Daily Mail,Critics fear it could be disastrous,Bill Gates wants to spray millions of tonnes of CHALK into the stratosphere,https://www.facebook.com/DailyMail/?__cft__[0]=AZW5_X77SmhRmZYjBLlyL10JB0CPreZSfToaZv234PbGJlbEW_z6aB1pfjM2OJnJV4Atqf4mUJuhtOm0BLxe_vfiIppM6wnWAle9K8UllRxdQ5BxgW2jePYEJkrENHwYTgNO7pEmBjCKH8iVPgYZiAfU&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGup92CqOzEBVGL&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F10%2F40825802-0-image-a-30_1616494730604.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQF7-VgY9GrjJsmp,824.0,950.0,363.0,84,'REAL'
425,425,Daily Mail,His seven children have been left without a father - but they know he died a hero,Sister posts heartbreaking childhood photo of hero cop killed in Colorado mass shooting,https://www.facebook.com/DailyMail/?__cft__[0]=AZXpFv62Ptijs9kqpqLKFxkSEWHiFfnB6x0hYFXzCVGh1NuMLF0w_WLG3rvo-2P5Jv71gRXdxctHt95ElODToaoaGrwrVly-_iBqSiTYcr265P6uGNbPpJ4VB5pdagU66E5IR8MTLmeH-2KOfqwmxw_e&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHxktWUYjT-JWyQ&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F08%2F40823158-0-image-a-79_1616489828303.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQE_R21028j0OMJg,307.0,84.0,17.0,0,'REAL'
446,446,Daily Mail,"It comes as the Biden administration announced they 'would not expel young, vulnerable children.'",Construction workers frantically build new tent cities to house migrant children in US,https://www.facebook.com/DailyMail/?__cft__[0]=AZVWzlV_0wc5RSh1c90G82C55l405hrJii6RQ7yVHrRolGvSNkPMErLehyo4t3xP0j4ZaTyHpeIADAeEZwSVb0xxzafdwVF7uGklBIDHagkN89-z9cWkSXzZB8LNuMJ2GE_h2TZQRR0tk20dB_s4EMBq&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHtVOJLS-k0QzbF&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F03%2F40812662-0-image-a-16_1616470741074.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEpw_vuXImVOa2V,108.0,102.0,15.0,5,'REAL'
451,451,Daily Mail,She said 'not today’ before bursting into laughter,Kamala Harris comes under fire as she LAUGHS when asked if she will visit the border,https://www.facebook.com/DailyMail/?__cft__[0]=AZWNVrwjRRc4nVIGlXdSlYk3XNb0G7MYXlkRckwqDRwaCzo9fG23-j4FhM69PwT9vu68GiY7pKqEFW5UbLiCvwPSohn7f8WOmigdg7q8S5psO-Q52-e8wn6SMLHwqrPm5DPNW4yQDPIsv_qq1TRBrIsk&__tn__=-UC%2CP-R,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGcqd2vCJDQ_p7f&w=500&h=261&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2021%2F03%2F23%2F03%2F40813310-0-image-a-61_1616468934634.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQF_gXGRI0Q_P7eF,3200.0,1600.0,700.0,22,'REAL'
